dropped_ocid,kept_ocid,buyer_id,tender_title,date_published
ocds-dgv273-seacev3-1239486,ocds-dgv273-seacev3-1233123,PE-CONSUCODE-35,LP-SM-6-2026-GRA-SEDECENTRAL-1,2026-07-10T21:48:00-05:00
ocds-dgv273-seacev3-1232899,ocds-dgv273-seacev3-1235026,PE-CONSUCODE-2600,LP-ABR-6-2026-CONADIS-2,2026-07-16T17:15:00-05:00
ocds-dgv273-seacev3-1249373,ocds-dgv273-seacev3-1235377,PE-CONSUCODE-614,LP-ABR-10-2026-MPC-1,2026-07-22T10:25:00-05:00
ocds-dgv273-seacev3-1248893,ocds-dgv273-seacev3-1235249,PE-CONSUCODE-2361,LP-ABR-1-2026-EPS EMAPAB SA-1,2026-07-21T11:13:00-05:00
ocds-dgv273-seacev3-1235335,ocds-dgv273-seacev3-1246423,PE-CONSUCODE-42,LP-ABR-10-2026-GRLL-GRCO-1,2026-07-20T17:26:00-05:00
ocds-dgv273-seacev3-2026-10246-32,ocds-dgv273-seacev3-1233657,PE-CONSUCODE-10246,LP-ABR-19-2026-MD-CCFFAA-1,2026-07-08T18:29:00-05:00
ocds-dgv273-seacev3-1232953,ocds-dgv273-seacev3-1243711,PE-CONSUCODE-200117,LP-ABR-10-2026-UEHAL-1,2026-07-14T16:03:00-05:00
ocds-dgv273-seacev3-1243245,ocds-dgv273-seacev3-1242251,PE-CONSUCODE-1244,LP-ABR-1-2026-MDSCH/CS-1,2026-07-09T19:39:00-05:00
ocds-dgv273-seacev3-1232009,ocds-dgv273-seacev3-1242251,PE-CONSUCODE-1244,LP-ABR-1-2026-MDSCH/CS-1,2026-07-09T19:39:00-05:00
ocds-dgv273-seacev3-1245458,ocds-dgv273-seacev3-1242251,PE-CONSUCODE-1244,LP-ABR-1-2026-MDSCH/CS-1,2026-07-09T19:39:00-05:00
ocds-dgv273-seacev3-1242162,ocds-dgv273-seacev3-1242251,PE-CONSUCODE-1244,LP-ABR-1-2026-MDSCH/CS-1,2026-07-09T19:39:00-05:00
ocds-dgv273-seacev3-1231046,ocds-dgv273-seacev3-1235836,PE-CONSUCODE-10198,LP-ABR-29-2026-INSN-1,2026-07-03T18:07:00-05:00
ocds-dgv273-seacev3-1235043,ocds-dgv273-seacev3-1240510,PE-CONSUCODE-10362,CP SER-SM-4-2026-P.E.CHINECAS-C-1,2026-07-17T23:58:00-05:00
ocds-dgv273-seacev3-1242519,ocds-dgv273-seacev3-1245719,PE-CONSUCODE-10141,CP-ABR-12-2026-DEVIDA-1,2026-07-17T18:41:00-05:00
ocds-dgv273-seacev3-2026-10141-63,ocds-dgv273-seacev3-1245719,PE-CONSUCODE-10141,CP-ABR-12-2026-DEVIDA-1,2026-07-17T18:41:00-05:00
ocds-dgv273-seacev3-1234032,ocds-dgv273-seacev3-1235846,PE-CONSUCODE-132,LP-ABR-1-2026-MDH-1,2026-07-15T17:11:00-05:00
ocds-dgv273-seacev3-1234053,ocds-dgv273-seacev3-1234899,PE-CONSUCODE-45,LP-ABR-56-2026-GOREMAD/OC-1,2026-07-15T18:50:00-05:00
ocds-dgv273-seacev3-1233588,ocds-dgv273-seacev3-1244591,PE-CONSUCODE-1341,CP-ABR-6-2026-C/MDSMP-2,2026-07-13T23:05:00-05:00
ocds-dgv273-seacev3-1233119,ocds-dgv273-seacev3-1243486,PE-CONSUCODE-205511,CP-ABR-4-2025-OEDI-2,2026-07-10T21:04:00-05:00
ocds-dgv273-seacev3-1236669,ocds-dgv273-seacev3-1237567,PE-CONSUCODE-10007,LP-ABR-6-2026-HONADOMANI-SB-1,2026-07-24T08:09:00-05:00
ocds-dgv273-seacev3-1233424,ocds-dgv273-seacev3-1247895,PE-CONSUCODE-10456,CP-ABR-12-2026-C.S.DIRESA-HVCA-1,2026-07-13T18:51:00-05:00
ocds-dgv273-seacev3-1246118,ocds-dgv273-seacev3-1236064,PE-CONSUCODE-1341,LP-ABR-19-2026-C/MDSMP-1,2026-07-21T23:59:00-05:00
ocds-dgv273-seacev3-1236055,ocds-dgv273-seacev3-1236064,PE-CONSUCODE-1341,LP-ABR-19-2026-C/MDSMP-1,2026-07-21T23:59:00-05:00
ocds-dgv273-seacev3-1234843,ocds-dgv273-seacev3-1233399,PE-CONSUCODE-10401,LP-SM-2-2026-GRA/GRI/DRTC/C-1,2026-07-14T18:40:00-05:00
ocds-dgv273-seacev3-1247757,ocds-dgv273-seacev3-1231580,PE-CONSUCODE-1337,LP-ABR-10-2026-MSI-CE-1,2026-07-06T20:34:00-05:00
ocds-dgv273-seacev3-1230214,ocds-dgv273-seacev3-1244513,PE-CONSUCODE-199,LP-ABR-4-2026-MDY/CS-1,2026-07-02T16:56:00-05:00
ocds-dgv273-seacev3-1236971,ocds-dgv273-seacev3-1240362,PE-CONSUCODE-461,CP-ABR-3-2026-CS/MPC-2,2026-07-24T18:20:00-05:00
ocds-dgv273-seacev3-1234298,ocds-dgv273-seacev3-1237984,PE-CONSUCODE-200209,LP-ABR-6-2026-MDA/CS-1,2026-07-15T23:51:00-05:00
ocds-dgv273-seacev3-2026-1117-8,ocds-dgv273-seacev3-1244903,PE-CONSUCODE-1117,LP-SM-2-2026-C/MPJ-1,2026-07-21T19:28:00-05:00
ocds-dgv273-seacev3-1233247,ocds-dgv273-seacev3-1240607,PE-CONSUCODE-1299,LP-SM-1-2026-MDM/CS-1,2026-07-14T21:33:00-05:00
ocds-dgv273-seacev3-1237495,ocds-dgv273-seacev3-1238006,PE-CONSUCODE-426,LP-SM-1-2026-MPC-1,2026-07-30T23:51:00-05:00
ocds-dgv273-seacev3-1230437,ocds-dgv273-seacev3-1244250,PE-CONSUCODE-10141,LP-ABR-14-2026-DEVIDA-1,2026-07-02T16:04:00-05:00
ocds-dgv273-seacev3-1237696,ocds-dgv273-seacev3-1242511,PE-CONSUCODE-716,LP-ABR-1-2026-MDUAB/CS-1,2026-07-31T20:37:00-05:00
ocds-dgv273-seacev3-1232441,ocds-dgv273-seacev3-1235190,PE-CONSUCODE-1062,LP-ABR-4-2026-C-MDH-1,2026-07-10T14:58:00-05:00
ocds-dgv273-seacev3-1243406,ocds-dgv273-seacev3-1231878,PE-CONSUCODE-2383,LP-SM-9-2026-SEDAPAL-1,2026-07-13T10:53:00-05:00
ocds-dgv273-seacev3-1241449,ocds-dgv273-seacev3-1231878,PE-CONSUCODE-2383,LP-SM-9-2026-SEDAPAL-1,2026-07-13T10:53:00-05:00
ocds-dgv273-seacev3-2026-200388-4,ocds-dgv273-seacev3-1245092,PE-CONSUCODE-200388,LP-ABR-3-2026-RSDM/OC-2,2026-07-15T23:22:00-05:00
ocds-dgv273-seacev3-1230422,ocds-dgv273-seacev3-1244018,PE-CONSUCODE-1307,LP-ABR-25-2026-MML-OGA-OL-1,2026-07-06T19:02:00-05:00
ocds-dgv273-seacev3-1234120,ocds-dgv273-seacev3-1235833,PE-CONSUCODE-2543,SIE-SIE-37-2026-ESSALUD/CEABE-1,2026-07-15T16:05:00-05:00
ocds-dgv273-seacev3-1230384,ocds-dgv273-seacev3-1232729,PE-CONSUCODE-1602,LP-ABR-1-2026-MDS-1,2026-07-02T16:58:00-05:00
ocds-dgv273-seacev3-1237931,ocds-dgv273-seacev3-1245724,PE-CONSUCODE-735,CP-ABR-2-2026-MPSM-1,2026-07-31T20:09:00-05:00
ocds-dgv273-seacev3-1243869,ocds-dgv273-seacev3-1232978,PE-CONSUCODE-2392,CP-ABR-19-2026-ELECTRO UCAYALI-1,2026-07-10T16:16:00-05:00
ocds-dgv273-seacev3-2026-108049-3,ocds-dgv273-seacev3-1240522,PE-CONSUCODE-202745,CP-ABR-1-2026-UERST-C-3,2026-07-14T19:15:00-05:00
ocds-dgv273-seacev3-1231737,ocds-dgv273-seacev3-1232432,PE-CONSUCODE-425,LP-ABR-11-2026-MDJLBYR-2,2026-07-07T15:04:00-05:00
ocds-dgv273-seacev3-1232428,ocds-dgv273-seacev3-1236381,PE-CONSUCODE-28,LP-ABR-1-2026-CS-CSJPPV-PJ-1,2026-07-09T13:02:00-05:00
ocds-dgv273-seacev3-1244818,ocds-dgv273-seacev3-2026-200202-21,PE-CONSUCODE-200202,CP-ABR-3-2026-RSH-1,2026-07-09T21:38:00-05:00
ocds-dgv273-seacev3-2026-330-1,ocds-dgv273-seacev3-1242528,PE-CONSUCODE-330,LP-ABR-3-2026-MDH-1,2026-07-21T19:45:00-05:00
ocds-dgv273-seacev3-1232837,ocds-dgv273-seacev3-1238097,PE-CONSUCODE-1182,CP-ABR-3-2026-MPCH-1,2026-07-13T17:43:00-05:00
ocds-dgv273-seacev3-1231469,ocds-dgv273-seacev3-1243937,PE-CONSUCODE-1691,LP-SM-1-2026-MDP/CS-1,2026-07-31T23:10:00-05:00
ocds-dgv273-seacev3-1243819,ocds-dgv273-seacev3-1231657,PE-CONSUCODE-200533,CP-ABR-4-2026-RSDM-1,2026-07-08T10:28:00-05:00
ocds-dgv273-seacev3-1231136,ocds-dgv273-seacev3-1235093,PE-CONSUCODE-46,LP-ABR-19-2026-GRM-1,2026-07-03T21:50:00-05:00
ocds-dgv273-seacev3-1233387,ocds-dgv273-seacev3-1234982,PE-CONSUCODE-204890,LP-ABR-5-2026-CS-MDB-1,2026-07-13T17:50:00-05:00
ocds-dgv273-seacev3-2026-2384-45,ocds-dgv273-seacev3-1242186,PE-CONSUCODE-2384,LP-ABR-17-2026-SEDAPAR-1,2026-07-02T07:21:00-05:00
ocds-dgv273-seacev3-1233887,ocds-dgv273-seacev3-1240961,PE-CONSUCODE-1268,LP-SM-1-2026-MDL-CS-1,2026-07-15T14:25:00-05:00
ocds-dgv273-seacev3-1238924,ocds-dgv273-seacev3-1240219,PE-CONSUCODE-1994,CP-ABR-2-2026-SENAMHI-1,2026-07-16T15:29:00-05:00
ocds-dgv273-seacev3-1234514,ocds-dgv273-seacev3-1240219,PE-CONSUCODE-1994,CP-ABR-2-2026-SENAMHI-1,2026-07-16T15:29:00-05:00
ocds-dgv273-seacev3-1237965,ocds-dgv273-seacev3-1241739,PE-CONSUCODE-53,CP-ABR-54-2026-GRU-GR-C-1,2026-07-31T21:03:00-05:00
ocds-dgv273-seacev3-1233690,ocds-dgv273-seacev3-1238696,PE-CONSUCODE-392,CP-ABR-2-2026-MDO-2,2026-07-14T15:02:00-05:00
ocds-dgv273-seacev3-1236003,ocds-dgv273-seacev3-1241332,PE-CONSUCODE-1157,CP-ABR-6-2026-MDLL/C-1,2026-07-21T20:49:00-05:00
ocds-dgv273-seacev3-1231598,ocds-dgv273-seacev3-1238327,PE-CONSUCODE-53,LP-SM-24-2026-GRU-GR-C-1,2026-07-07T18:33:00-05:00
ocds-dgv273-seacev3-1230108,ocds-dgv273-seacev3-1235580,PE-CONSUCODE-689,LP-ABR-5-2026-MDB/C-1,2026-07-01T16:52:00-05:00
ocds-dgv273-seacev3-1241338,ocds-dgv273-seacev3-1244790,PE-CONSUCODE-271,LP-ABR-3-2026-MDCP/C-1,2026-07-13T22:06:00-05:00
ocds-dgv273-seacev3-1233458,ocds-dgv273-seacev3-1244790,PE-CONSUCODE-271,LP-ABR-3-2026-MDCP/C-1,2026-07-13T22:06:00-05:00
ocds-dgv273-seacev3-1232468,ocds-dgv273-seacev3-1236004,PE-CONSUCODE-10247,CP-ABR-1-2026-EP/UO 0735-2,2026-07-09T12:01:00-05:00
ocds-dgv273-seacev3-1238039,ocds-dgv273-seacev3-1240070,PE-CONSUCODE-1878,LP-ABR-1-2026-MDS/C.-1,2026-07-16T14:16:00-05:00
ocds-dgv273-seacev3-1234367,ocds-dgv273-seacev3-1240070,PE-CONSUCODE-1878,LP-ABR-1-2026-MDS/C.-1,2026-07-16T14:16:00-05:00
ocds-dgv273-seacev3-1235201,ocds-dgv273-seacev3-1241312,PE-CONSUCODE-742,LP-ABR-15-2026-MPC-CS-1-2,2026-07-17T21:29:00-05:00
ocds-dgv273-seacev3-1232056,ocds-dgv273-seacev3-2026-276-9,PE-CONSUCODE-276,LP-ABR-5-2026-MDS/CS-1,2026-07-08T14:24:00-05:00
ocds-dgv273-seacev3-1237089,ocds-dgv273-seacev3-1239707,PE-CONSUCODE-1210,LP-ABR-1-2026-MDC/CS-1,2026-07-30T19:06:00-05:00
ocds-dgv273-seacev3-1237250,ocds-dgv273-seacev3-1243024,PE-CONSUCODE-634,SIE-SIE-4-2026-MDH/OEC-1,2026-07-30T15:05:00-05:00
ocds-dgv273-seacev3-1235665,ocds-dgv273-seacev3-1236716,PE-CONSUCODE-10490,LP-ABR-3-2026-GRLL-GGR-GRTC-C-1,2026-07-20T11:47:00-05:00
ocds-dgv273-seacev3-1234828,ocds-dgv273-seacev3-1236716,PE-CONSUCODE-10490,LP-ABR-3-2026-GRLL-GGR-GRTC-C-1,2026-07-20T11:47:00-05:00
ocds-dgv273-seacev3-1234421,ocds-dgv273-seacev3-1235032,PE-CONSUCODE-200302,CP-ABR-65-2026-II-DIRTEPOL-CHICLAYO-1,2026-07-16T10:18:00-05:00
ocds-dgv273-seacev3-1237896,ocds-dgv273-seacev3-1240346,PE-CONSUCODE-1341,LP-ABR-20-2026-C/MDSMP-1,2026-07-31T20:24:00-05:00
ocds-dgv273-seacev3-1243495,ocds-dgv273-seacev3-1231446,PE-CONSUCODE-1850,LP-ABR-9-2026-CS/MPJB-2,2026-07-06T17:09:00-05:00
ocds-dgv273-seacev3-1235502,ocds-dgv273-seacev3-1238811,PE-CONSUCODE-289,CP-ABR-2-2026-MPY/C.-1,2026-07-20T19:22:00-05:00
ocds-dgv273-seacev3-1242969,ocds-dgv273-seacev3-1230983,PE-CONSUCODE-1556,LP-ABR-1-2026-HMPP/BIENES-1,2026-07-03T18:16:00-05:00
ocds-dgv273-seacev3-2026-1617-2,ocds-dgv273-seacev3-1245882,PE-CONSUCODE-1617,RES-PROC-2-2026-MDSCM-CE-1,2026-08-27T15:30:00-05:00
ocds-dgv273-seacev3-2026-2381-29,ocds-dgv273-seacev3-1239695,PE-CONSUCODE-2381,LP-ABR-7-2026-EPS GRAU SA-GG-1,2026-07-22T18:00:00-05:00
ocds-dgv273-seacev3-1237872,ocds-dgv273-seacev3-1239117,PE-CONSUCODE-200198,CP-ABR-15-2026-UNAJMA-1,2026-07-31T18:50:00-05:00
ocds-dgv273-seacev3-1232548,ocds-dgv273-seacev3-1242533,PE-CONSUCODE-171,LP-ABR-2-2026-MDCH-1,2026-07-10T19:17:00-05:00
ocds-dgv273-seacev3-1231631,ocds-dgv273-seacev3-1236807,PE-CONSUCODE-204690,LP-ABR-4-2026-CS/MDL-1,2026-07-07T21:47:00-05:00
ocds-dgv273-seacev3-1231117,ocds-dgv273-seacev3-1238340,PE-CONSUCODE-1784,LP-ABR-11-2026-MPR/C-1,2026-07-03T20:36:00-05:00
ocds-dgv273-seacev3-1231343,ocds-dgv273-seacev3-1244129,PE-CONSUCODE-278,CP-ABR-52-2026-MDNCH/C-1,2026-07-06T22:56:00-05:00
ocds-dgv273-seacev3-1236066,ocds-dgv273-seacev3-1239319,PE-CONSUCODE-33,CP-ABR-17-2026-GRA/CS-1,2026-07-21T23:46:00-05:00
ocds-dgv273-seacev3-2026-21-10,ocds-dgv273-seacev3-1233701,PE-CONSUCODE-21,CP-ABR-16-2026-RE-1,2026-07-01T18:52:00-05:00
ocds-dgv273-seacev3-1234332,ocds-dgv273-seacev3-1240620,PE-CONSUCODE-1244,LP-ABR-3-2026-MDSCH/CS-1,2026-07-17T20:57:00-05:00
ocds-dgv273-seacev3-2026-1992-5,ocds-dgv273-seacev3-1234293,PE-CONSUCODE-1992,CP-ABR-2-2026-DINI-1,2026-07-06T16:59:00-05:00
ocds-dgv273-seacev3-1236536,ocds-dgv273-seacev3-1236573,PE-CONSUCODE-10247,COMPRE-COMPRE-6-2026-EP/UO 0870-1,2026-07-22T22:30:00-05:00
ocds-dgv273-seacev3-1234601,ocds-dgv273-seacev3-1235310,PE-CONSUCODE-200302,CP-ABR-24-2026-II-DIRTEPOL-CHICLAYO-5,2026-07-16T16:28:00-05:00
ocds-dgv273-seacev3-1235609,ocds-dgv273-seacev3-1237981,PE-CONSUCODE-1234,LP-ABR-3-2026-MDCH/CS-1,2026-07-08T22:57:00-05:00
ocds-dgv273-seacev3-2026-1234-5,ocds-dgv273-seacev3-1237981,PE-CONSUCODE-1234,LP-ABR-3-2026-MDCH/CS-1,2026-07-08T22:57:00-05:00
ocds-dgv273-seacev3-1232675,ocds-dgv273-seacev3-1237981,PE-CONSUCODE-1234,LP-ABR-3-2026-MDCH/CS-1,2026-07-08T22:57:00-05:00
ocds-dgv273-seacev3-1237252,ocds-dgv273-seacev3-1231242,PE-CONSUCODE-1179,SIE-SIE-1-2026-MDSRS/DEC-1,2026-07-06T11:19:00-05:00
ocds-dgv273-seacev3-1232858,ocds-dgv273-seacev3-1237208,PE-CONSUCODE-1179,LP-ABR-5-2026-MDSRS/CS-1,2026-07-16T15:29:00-05:00
ocds-dgv273-seacev3-1230553,ocds-dgv273-seacev3-1233423,PE-CONSUCODE-799,LP-ABR-2-2026-C-MDC-1,2026-07-02T17:21:00-05:00
ocds-dgv273-seacev3-1234381,ocds-dgv273-seacev3-1238306,PE-CONSUCODE-415,LP-ABR-3-2026-MDSRS-1,2026-07-16T19:09:00-05:00
ocds-dgv273-seacev3-1234782,ocds-dgv273-seacev3-1236050,PE-CONSUCODE-200377,LP-ABR-4-2026-MDY/CS-1,2026-07-16T23:14:00-05:00
ocds-dgv273-seacev3-2026-200192-91,ocds-dgv273-seacev3-1242715,PE-CONSUCODE-200192,LP-ABR-6-2026-ELCTO S.A.-1,2026-07-31T15:25:00-05:00
ocds-dgv273-seacev3-1236791,ocds-dgv273-seacev3-1241730,PE-CONSUCODE-688,CP-ABR-4-2026-MPJ/CS-2,2026-07-24T12:50:00-05:00
ocds-dgv273-seacev3-2026-2009-100,ocds-dgv273-seacev3-1242517,PE-CONSUCODE-2009,CP-ABR-24-2026-GRAP/OC-1,2026-07-06T12:47:00-05:00
ocds-dgv273-seacev3-1233670,ocds-dgv273-seacev3-1236339,PE-CONSUCODE-10247,COMPRE-COMPRE-1-2026-EP/UO 0785-1,2026-07-16T14:57:00-05:00
ocds-dgv273-seacev3-1241793,ocds-dgv273-seacev3-1233608,PE-CONSUCODE-334,CP-ABR-3-2026-MDP/CS-3,2026-07-14T09:48:00-05:00
ocds-dgv273-seacev3-1236689,ocds-dgv273-seacev3-1242167,PE-CONSUCODE-1568,LP-ABR-4-2026-MDY/OBRAS-1,2026-07-24T12:01:00-05:00
ocds-dgv273-seacev3-1230063,ocds-dgv273-seacev3-1238737,PE-CONSUCODE-689,LP-ABR-4-2026-MDB/C-1,2026-07-01T15:06:00-05:00
ocds-dgv273-seacev3-1233584,ocds-dgv273-seacev3-1236535,PE-CONSUCODE-646,LP-ABR-2-2026-MDG-2,2026-07-13T22:54:00-05:00
ocds-dgv273-seacev3-1235446,ocds-dgv273-seacev3-1239779,PE-CONSUCODE-436,LP-ABR-4-2026-MDA-1,2026-07-20T20:12:00-05:00
ocds-dgv273-seacev3-1234380,ocds-dgv273-seacev3-1235292,PE-CONSUCODE-224,LP-ABR-181-2026-MDSM/CS-1,2026-07-16T16:35:00-05:00
ocds-dgv273-seacev3-1235412,ocds-dgv273-seacev3-1239741,PE-CONSUCODE-204671,LP-ABR-1-2026-PGE-1,2026-07-21T14:58:00-05:00
ocds-dgv273-seacev3-1237452,ocds-dgv273-seacev3-1242777,PE-CONSUCODE-1391,CP-ABR-8-2026-MPH/C-1,2026-07-30T19:48:00-05:00
ocds-dgv273-seacev3-2026-10615-26,ocds-dgv273-seacev3-1239998,PE-CONSUCODE-10615,CP-ABR-20-2026-GRU-DRTCU-CPA-1,2026-07-31T12:01:00-05:00
ocds-dgv273-seacev3-1241164,ocds-dgv273-seacev3-2026-1596-6,PE-CONSUCODE-1596,CP-ABR-1-2026-MDL-C-1,2026-07-01T22:07:00-05:00
ocds-dgv273-seacev3-1238883,ocds-dgv273-seacev3-1242009,PE-CONSUCODE-1205,LP-ABR-1-2026-MDC-CS-1,2026-07-17T10:28:00-05:00
ocds-dgv273-seacev3-1233473,ocds-dgv273-seacev3-1242009,PE-CONSUCODE-1205,LP-ABR-1-2026-MDC-CS-1,2026-07-17T10:28:00-05:00
ocds-dgv273-seacev3-1233271,ocds-dgv273-seacev3-1238401,PE-CONSUCODE-773,LP-ABR-11-2026-MPC-1,2026-07-22T17:15:00-05:00
ocds-dgv273-seacev3-1231106,ocds-dgv273-seacev3-1236334,PE-CONSUCODE-202205,CP-ABR-1-2026-MDN-C-1,2026-07-03T19:18:00-05:00
ocds-dgv273-seacev3-1236698,ocds-dgv273-seacev3-1241827,PE-CONSUCODE-1568,LP-ABR-3-2026-MDY/OBRAS-1,2026-07-24T12:02:00-05:00
ocds-dgv273-seacev3-1236141,ocds-dgv273-seacev3-2026-9-11,PE-CONSUCODE-9,CP-ABR-6-2026-DP-1,2026-07-21T20:23:00-05:00
ocds-dgv273-seacev3-1233340,ocds-dgv273-seacev3-1239484,PE-CONSUCODE-223,SIE-SIE-1-2026-MDR/EVALUADOR-2,2026-07-14T09:12:00-05:00
ocds-dgv273-seacev3-1235388,ocds-dgv273-seacev3-1239003,PE-CONSUCODE-10049,LP-ABR-8-2026-GRP/PRADERA/CS-1,2026-07-20T22:55:00-05:00
ocds-dgv273-seacev3-1230510,ocds-dgv273-seacev3-1239844,PE-CONSUCODE-200244,LP-ABR-20-2026-OC/UNAM-1,2026-07-09T20:11:00-05:00
ocds-dgv273-seacev3-1242124,ocds-dgv273-seacev3-1239844,PE-CONSUCODE-200244,LP-ABR-20-2026-OC/UNAM-1,2026-07-09T20:11:00-05:00
ocds-dgv273-seacev3-1230015,ocds-dgv273-seacev3-1235599,PE-CONSUCODE-1820,LP-ABR-1-2026-MDSH/CS-1,2026-07-02T15:39:00-05:00
ocds-dgv273-seacev3-1230617,ocds-dgv273-seacev3-1232073,PE-CONSUCODE-50,CP-ABR-8-2026-GRSM/C-1,2026-07-02T19:53:00-05:00
ocds-dgv273-seacev3-1242758,ocds-dgv273-seacev3-1232956,PE-CONSUCODE-885,LP-ABR-3-2026-MDC/C-2,2026-07-02T18:10:00-05:00
ocds-dgv273-seacev3-1230641,ocds-dgv273-seacev3-1232956,PE-CONSUCODE-885,LP-ABR-3-2026-MDC/C-2,2026-07-02T18:10:00-05:00
ocds-dgv273-seacev3-1232982,ocds-dgv273-seacev3-1238535,PE-CONSUCODE-200213,LP-ABR-1-2026-MDMC/CS-1,2026-07-14T12:26:00-05:00
ocds-dgv273-seacev3-1237501,ocds-dgv273-seacev3-1233989,PE-CONSUCODE-1726,SIE-SIE-2-2026-MDP/OC-1,2026-07-14T22:44:00-05:00
ocds-dgv273-seacev3-1241468,ocds-dgv273-seacev3-1235691,PE-CONSUCODE-200154,LP-ABR-36-2026-RPSA-1,2026-07-21T12:19:00-05:00
ocds-dgv273-seacev3-1229806,ocds-dgv273-seacev3-1234970,PE-CONSUCODE-1549,LP-ABR-1-2026-CE/MDP-BIEN-1,2026-07-01T18:23:00-05:00
ocds-dgv273-seacev3-1241962,ocds-dgv273-seacev3-1236242,PE-CONSUCODE-1271,CP-ABR-10-2026-MPV/COM-1,2026-07-22T16:38:00-05:00
ocds-dgv273-seacev3-1236261,ocds-dgv273-seacev3-1238328,PE-CONSUCODE-200385,CP-ABR-1-2026-MDC/CS-1,2026-07-22T18:06:00-05:00
ocds-dgv273-seacev3-1240380,ocds-dgv273-seacev3-2026-1729-2,PE-CONSUCODE-1729,LP-ABR-2-2026-MDY-C-1,2026-07-30T22:59:00-05:00
ocds-dgv273-seacev3-1230778,ocds-dgv273-seacev3-1238331,PE-CONSUCODE-200261,LP-ABR-5-2026-AGRORUR-UZMDD-1,2026-07-03T00:11:00-05:00
ocds-dgv273-seacev3-1240379,ocds-dgv273-seacev3-2026-1729-1,PE-CONSUCODE-1729,LP-ABR-1-2026-MDY-C-1,2026-07-30T22:46:00-05:00
ocds-dgv273-seacev3-1230941,ocds-dgv273-seacev3-1237770,PE-CONSUCODE-200494,CP-ABR-9-2026-IVPSM/CS-2,2026-07-03T15:38:00-05:00
ocds-dgv273-seacev3-1233243,ocds-dgv273-seacev3-1234896,PE-CONSUCODE-1391,CP-ABR-7-2026-MPH/C-1,2026-07-16T23:41:00-05:00
ocds-dgv273-seacev3-1231732,ocds-dgv273-seacev3-1234223,PE-CONSUCODE-201,LP-ABR-3-2026-MDBA/C-1-3,2026-07-07T14:57:00-05:00
ocds-dgv273-seacev3-1231463,ocds-dgv273-seacev3-1232892,PE-CONSUCODE-755,LP-ABR-1-2026-MDS-C-3,2026-07-06T17:01:00-05:00
ocds-dgv273-seacev3-1241639,ocds-dgv273-seacev3-1235063,PE-CONSUCODE-200467,CP-ABR-1-2026-UGEL/SM-1,2026-07-17T21:58:00-05:00
ocds-dgv273-seacev3-1232051,ocds-dgv273-seacev3-1237269,PE-CONSUCODE-1852,SIE-SIE-16-2026-OC-MDI-1,2026-07-08T15:35:00-05:00
ocds-dgv273-seacev3-1236247,ocds-dgv273-seacev3-1231717,PE-CONSUCODE-1850,LP-ABR-20-2026-CS/MPJB-1,2026-07-07T17:57:00-05:00
ocds-dgv273-seacev3-1234751,ocds-dgv273-seacev3-1238010,PE-CONSUCODE-1320,LP-ABR-18-2026-MDLM-1,2026-07-17T00:49:00-05:00
ocds-dgv273-seacev3-1235535,ocds-dgv273-seacev3-2026-2543-224,PE-CONSUCODE-2543,INTER-PROC-11-2026-ESSALUD/CEABE-1,2026-07-20T21:57:00-05:00
ocds-dgv273-seacev3-1233382,ocds-dgv273-seacev3-1238820,PE-CONSUCODE-1320,LP-ABR-15-2026-MDLM-1,2026-07-14T20:41:00-05:00
ocds-dgv273-seacev3-2026-10246-8,ocds-dgv273-seacev3-1236483,PE-CONSUCODE-10246,LP-ABR-22-2026-MD-CCFFAA-1,2026-07-15T16:26:00-05:00
ocds-dgv273-seacev3-1237661,ocds-dgv273-seacev3-1237753,PE-CONSUCODE-950,DIRECTA-DIRECTA-5-2026-MPHCO/DEC-1,2026-07-31T16:09:00-05:00
ocds-dgv273-seacev3-1231577,ocds-dgv273-seacev3-1235570,PE-CONSUCODE-1673,LP-ABR-2-2026-MDSA/OEC-1,2026-07-06T22:53:00-05:00
ocds-dgv273-seacev3-1235671,ocds-dgv273-seacev3-1239275,PE-CONSUCODE-1787,SIE-SIE-3-2026-MDNC/OC-1,2026-07-22T09:40:00-05:00
ocds-dgv273-seacev3-1237311,ocds-dgv273-seacev3-1239803,PE-CONSUCODE-1238,SIE-SIE-1-2026-MDO/DEC-1,2026-07-30T15:55:00-05:00
ocds-dgv273-seacev3-1235654,ocds-dgv273-seacev3-1238419,PE-CONSUCODE-203366,DIRECTA-DIRECTA-4-2026-HCM-1,2026-07-27T16:29:00-05:00
ocds-dgv273-seacev3-1232238,ocds-dgv273-seacev3-1234010,PE-CONSUCODE-1296,LP-ABR-1-2026-MDCH/CS-1,2026-07-09T21:20:00-05:00
ocds-dgv273-seacev3-1236997,ocds-dgv273-seacev3-1233216,PE-CONSUCODE-10009,CP-ABR-4-2026-CS/HBC-SBS-1,2026-07-13T12:48:00-05:00
ocds-dgv273-seacev3-1230891,ocds-dgv273-seacev3-1232699,PE-CONSUCODE-871,LP-ABR-1-2026-C/MDP-1,2026-07-03T23:21:00-05:00
ocds-dgv273-seacev3-1230548,ocds-dgv273-seacev3-1235146,PE-CONSUCODE-1820,LP-ABR-2-2026-MDSH/CS-1,2026-07-02T18:42:00-05:00
ocds-dgv273-seacev3-1233293,ocds-dgv273-seacev3-1235209,PE-CONSUCODE-1520,LP-ABR-7-2026-MPU-CS-1,2026-07-13T17:20:00-05:00
